t,dist,holg_izq,holg_der,e_lat,e_rumbo_deg,v,w,n_front,modo,holg_verdad
26.41,0.951,0.06188015032682804,0.06193008553863122,0.002259757175769962,0.34423189496968293,0.06,0.02934978451833007,0,memoria,nan
26.51,0.957,0.05856567270161504,0.05945460797515645,0.0022903462774970587,0.21529768997669912,0.06,0.02624959684052062,0,memoria,nan
26.81,0.974,0.05241192186867825,0.06364491768613723,0.0023282746822242822,0.028647769712875387,0.06,0.02170446899728272,0,memoria,nan
27.31,1.004,0.05477484025495499,0.0676835790001043,0.0022198232602954684,-0.43769019369519374,0.06,0.00851970686714993,0,memoria,nan
27.41,1.01,0.05304472384530817,0.0659803174274054,0.002163969459640168,-0.5671346402029167,0.06,0.0046281749762800625,0,memoria,nan
27.51,1.016,0.053044702118448306,0.0686779779891577,0.0021107245945943126,-0.6094901171393011,0.06,0.0030401073976787235,0,memoria,nan
27.61,1.021,0.05222448180596534,0.0686779779891577,0.0020553885336376185,-0.6832687353964334,0.06,0.0006105631398300379,0,memoria,nan
27.71,1.027,0.05426656621601145,0.08756182996259765,0.0019750901896140663,-0.6972745641260446,0.06,-0.00047879369508512654,0,memoria,nan
28.0,1.046,0.05107731984622321,0.08925283187443611,0.0017132855449720867,-0.8868827813585048,0.06,-0.007798967016177567,0,memoria,nan
28.11,1.052,0.0446445814147714,0.09214877069083571,0.001611841912114973,-0.9414178425918821,0.06,-0.010139684276340318,0,memoria,nan
28.21,1.059,0.047259127499521714,0.09303101337383218,0.0015009814761986033,-0.9692608685407742,0.06,-0.011866356914377225,0,memoria,nan
28.51,1.075,0.05369304322469093,0.09738577919624214,0.0012179571384387314,-1.0484823538325236,0.06,-0.016487589589208006,0,memoria,nan
28.61,1.081,0.047259127499521714,0.09668823591206227,0.0011081279204921794,-1.062080273008932,0.06,-0.017832045242299577,0,memoria,nan
28.71,1.088,0.04984692031743526,0.09847111348284776,0.0009749325917858542,-1.0848983527642124,0.06,-0.01962817913172496,0,memoria,nan
28.81,1.095,0.04984692031743526,0.09987317859341538,0.0008430080748689159,-1.1146948290969623,0.06,-0.021595569710225977,0,memoria,nan
29.11,1.113,0.05744769514380976,0.10298117056486733,0.00048440052863282443,-1.1506280457964195,0.06,-0.02576376703970801,0,memoria,nan
29.21,1.119,0.057447718560977135,0.10723606136825264,0.00036920667742419006,-1.1973605095373485,0.06,-0.028023964740357836,0,memoria,nan
29.31,1.124,0.05884250554153897,0.1097235853301225,0.0002589689481326766,-1.1282275837937308,0.06,-0.02720620854033714,0,memoria,nan
29.4,1.129,0.059926446320717586,0.11039738521872922,0.00015339525899103756,-1.1681458971768155,0.06,-0.029201430743178505,0,memoria,nan
29.5,1.136,0.05992642274406207,0.11222721280352471,2.729610284583732e-05,-1.1526259364466211,0.06,-0.029930011526702133,0,memoria,nan
29.61,1.142,0.05744769514380976,0.11331484822006599,-0.00010042015485749699,-1.1199015054762398,0.06,-0.03022273424662001,0,memoria,nan
29.71,1.148,0.05678554212884229,0.11471261662056392,-0.00022377775794580473,-1.1718284647729087,0.06,-0.03269239728982871,0,memoria,nan
29.81,1.155,0.05744769514380976,0.11871433393420405,-0.00035165109835831425,-1.1548151023005422,0.06,-0.033397848565574234,0,memoria,nan
29.91,1.16,0.05912881178546575,0.12141014870981309,-0.00046555773984425543,-1.116623342206348,0.06,-0.033423150397784505,0,memoria,nan
30.01,1.166,0.05912883582983092,0.12146649382959607,-0.0005762385797308256,-1.1417021370980054,0.06,-0.03507583927170127,0,memoria,nan
30.13,1.172,0.0663588303893538,0.12359046329875284,-0.0006858694587993687,-1.1261464764458784,0.06,-0.03565527093976434,0,memoria,nan
30.21,1.177,0.06880805583179195,0.12583772324099202,-0.0007979578824663736,-1.0659607898317895,0.06,-0.03508840916178339,0,memoria,nan
30.51,1.196,0.06880805583179195,0.13042780444259006,-0.0011397201786089014,-1.0146340336914794,0.06,-0.0368205384935412,0,memoria,nan
30.62,1.202,0.06956226001014226,0.13124797333982635,-0.0012479317293678151,-1.036164403659903,0.06,-0.03835810621805367,0,memoria,nan
30.72,1.207,0.0719005040083483,0.13266838617774862,-0.001333236123092913,-0.9857766254157787,0.06,-0.03780669681189245,0,memoria,nan
30.81,1.212,0.07362115028788413,0.13836268588983414,-0.0014314490829732815,-0.9373741708190586,0.06,-0.03742344015267602,0,memoria,nan
30.91,1.217,0.07235722237432296,0.13621213414595956,-0.0015035165476404728,-0.9299365134682588,0.06,-0.037877329920570815,0,memoria,nan
31.01,1.217,0.07235719773187571,0.1372904798968267,-0.0015035165476404728,-0.9299365134682588,0.06,-0.037877329920570815,0,memoria,nan
31.1,1.217,0.07526229229096171,0.13722805692088308,-0.0015035165476404728,-0.9299365134682588,0.06,-0.037877329920570815,0,memoria,nan
31.21,1.217,0.07598463126634725,0.13787073168827868,-0.0015035165476404728,-0.9299365134682588,0.06,-0.037877329920570815,0,memoria,nan
31.3,1.217,0.0764908696866583,0.13847980162291773,-0.0015035165476404728,-0.9299365134682588,0.06,-0.037877329920570815,0,memoria,nan
31.4,1.217,0.07649089432910555,0.13885220034996154,-0.0015035165476404728,-0.9299365134682588,0.06,-0.037877329920570815,0,memoria,nan
31.51,1.254,0.07895298325937794,0.1395968570121538,-0.002102225640489957,-0.6615418390681825,0.06,-0.03623915561156698,0,memoria,nan
31.61,1.26,0.07895257596630367,0.13997022012417804,-0.0021681248913445576,-0.5986719256534444,0.06,-0.03518631838496199,0,memoria,nan
31.71,1.264,0.08062459092633534,0.13651172514469534,-0.0022138843756853363,-0.5319704136720214,0.06,-0.033851912243827574,0,memoria,nan
31.81,1.271,0.08109347383033388,0.1357289634477835,-0.0022739999485606142,-0.4556658797698012,0.06,-0.03239530437351501,0,memoria,nan
31.9,1.277,0.08109347383033388,0.13490649678219863,-0.002318829391242493,-0.4317253035790338,0.06,-0.032172006538621734,0,memoria,nan
32.0,1.282,0.0831586712952268,0.14141813947548093,-0.0023538174070838747,-0.36399726048590797,0.06,-0.030713782659332695,0,memoria,nan
32.11,1.282,0.0832045772160035,0.13225757174337466,-0.0023538174070838747,-0.36399726048590797,0.06,-0.030713782659332695,0,memoria,nan
32.21,1.282,0.0831586712952268,0.13130804779895783,-0.0023538174070838747,-0.36399726048590797,0.06,-0.030713782659332695,0,memoria,nan
32.3,1.282,0.08528620925813463,0.12826106660726805,-0.0023538174070838747,-0.36399726048590797,0.06,-0.030713782659332695,0,memoria,nan
32.4,1.282,0.08528623474153851,0.1296763287805675,-0.0023538174070838747,-0.36399726048590797,0.06,-0.030713782659332695,0,memoria,nan
32.5,1.282,0.08701163329671069,0.12892180455620422,-0.0023538174070838747,-0.36399726048590797,0.06,-0.030713782659332695,0,memoria,nan
32.6,1.319,0.08936038144166275,0.12439199400661144,-0.0025881201864683887,0.007867755556324175,0.06,-0.023087104319415595,0,memoria,nan
32.7,1.324,0.09135256171604594,0.12439199400661144,-0.0025854281143341956,0.05712764577784794,0.06,-0.021773254759903035,0,memoria,nan
32.8,1.33,0.0893604071900661,0.11857386226540317,-0.0025771044835330784,0.12421185438278827,0.06,-0.0199420816083166,0,memoria,nan
32.9,1.336,0.09135258759403059,0.12096137886784514,-0.002560328243893243,0.16386687410584777,0.06,-0.018752929462892063,0,memoria,nan
33.0,1.341,0.09135256171604594,0.11597872298250289,-0.002543931431241382,0.24075535610008614,0.06,-0.016592422397535563,0,memoria,nan
33.11,1.346,0.09274377381097704,0.11316960841359908,-0.0025199894055045885,0.24098509381184655,0.06,-0.016370929646675095,0,memoria,nan
